id,hhb,hbo2,ca,na
15187,7.990884304,3.94306612,8.919315338,2.878867626
15188,8.05862999,4.12966013,9.287031174,2.866840601
15189,7.844773769,3.903558969,8.677538872,2.776793242
15190,7.797635555,3.867821932,8.647356033,2.872685671
15191,7.899879932,4.104757309,8.915924072,2.803479433
15192,7.592307568,3.935056925,8.761687279,2.66731286
15193,8.069013596,4.220581532,9.153661728,3.00138855
15194,7.46862793,3.935125828,8.583708763,2.807537556
15195,8.271468163,4.106282234,9.076999664,2.872055292
15196,7.833857059,3.871639013,8.838550568,2.758170366
15197,8.391584396,4.150644779,9.065357208,2.897007227
15198,7.981123447,4.043725014,8.712530136,2.77469945
15199,7.986580849,3.883439779,8.708708763,2.949319124
15200,8.062950134,3.915926695,8.959676743,2.876929522
15201,7.992205143,3.893808603,8.820230484,2.866072178
15202,8.017273903,4.010321617,9.066242218,2.966644526
15203,7.357187748,3.844279289,9.0280056,2.779611588
15204,7.516541481,3.958086252,9.124679565,2.8588202
15205,8.000427246,3.965450048,8.823387146,2.835232735
15206,7.846632481,3.98347187,8.853978157,2.987147093
15207,7.61778307,3.9783535,8.710916519,2.841436625
15208,7.876233578,3.880458355,8.716421127,2.884559393
15209,8.108760834,3.988019705,8.890795708,2.921625376
15210,7.895626545,3.844605923,8.928312302,2.7694695
15211,7.876150131,3.960276842,8.887386322,3.015178204
15212,7.994884014,4.038584232,9.113384247,2.841659307
15213,7.758304119,4.104593277,9.071925163,2.840646505
15214,7.958079815,4.116692543,8.971738815,2.79759264
15215,8.153816223,4.082690716,9.474556923,2.941448689
15216,8.082442284,3.964374304,8.947014809,2.947675943
15217,7.566666603,3.894331932,8.451041222,2.761249542
15218,7.808321476,3.926221132,8.7247715,2.794278383
15219,7.911243916,3.926852465,8.735003471,2.842128038
15220,8.105461121,4.107814312,9.149448395,2.898933172
15221,7.786701679,4.07901001,8.929021835,2.779883862
15222,8.006420135,3.904659033,8.773593903,2.911626577
15223,8.177524567,4.212233543,9.504594803,3.052480459
15224,8.037283897,3.941056013,8.949018478,2.917365074
15225,7.801995754,3.931186199,8.984423637,2.872364998
15226,8.043034554,4.116000175,9.085979462,2.909620047
15227,8.005127907,3.894186258,8.727327347,2.955888987
15228,7.824959755,4.140705585,9.110532761,2.852099657
15229,7.959976196,4.035340786,9.021110535,3.023608923
15230,8.052757263,4.169210911,8.832959175,2.892818689
15231,8.084298134,4.026248932,9.322218895,2.892166376
15232,8.173425674,4.072004795,9.0935812,2.876582861
15233,7.634491444,3.839250326,8.970443726,2.900529146
15234,8.247140884,3.940685511,9.049913406,2.848114729
15235,8.100746155,4.038588524,8.913435936,2.848227024
15236,7.949612141,3.952711344,8.779340744,2.798965216
15237,7.800114155,3.907452345,8.779211998,2.773090124
15238,8.099795341,4.027438641,8.918613434,2.829240084
15239,8.191817284,4.025719166,9.006541252,2.988093615
15240,7.339183331,3.909754038,8.973499298,2.786172152
15241,8.040462494,3.915047407,8.769845963,2.965049267
15242,7.882392406,3.974648237,9.000617027,2.961355448
15243,8.073217392,4.082298756,8.985165596,2.859018087
15244,8.018046379,4.035586357,9.157346725,2.844218254
15245,7.919492245,4.003739834,8.912765503,3.018662214
15246,7.887121201,4.11961031,8.98772049,2.809062481
15247,8.373859406,4.100729465,9.212833405,2.952115297
15248,8.2402668,4.289622307,9.187737465,2.901893377
15249,7.930879116,3.989268303,9.01343441,2.793568373
15250,7.58096838,3.926186085,8.750724792,2.664597273
15251,7.797331333,4.133197784,9.096445084,2.847346544
15252,7.911847591,3.99963522,8.991660118,3.00536418
15253,7.916607857,3.999713898,8.781930923,2.734512568
15254,7.921720982,4.066995144,8.980649948,2.842155695
15255,7.920750141,3.983272314,8.985448837,2.829427004
15256,7.924031258,3.930750608,8.692913055,2.792677879
15257,8.152523041,4.0582757,9.078157425,2.913688421
15258,7.95116806,4.17325449,8.939968109,2.930991411
15259,7.954436779,4.018264294,9.001831055,2.993729353
15260,7.964292049,3.932214022,8.856320381,2.896928549
15261,8.135789871,4.031197548,8.805397987,2.791332006
15262,7.753906727,3.955778122,9.041887283,2.937736273
15263,7.984637737,4.216276646,9.180980682,2.99797225
15264,7.880201817,3.992611885,8.942526817,2.854938745
15265,8.102099419,3.935667276,9.174487114,2.839364767
15266,7.801414013,3.86411643,8.644555092,2.865081549
15267,7.910808086,3.864552259,8.763197899,2.86882472
15268,7.945657253,4.026911259,8.972472191,2.894796371
15269,8.363924026,3.994741917,8.982330322,2.850842237
15270,7.867391586,4.004730225,8.858098984,2.899095535
15271,8.405420303,4.127158165,9.219696045,2.941388845
15272,7.435156345,3.860599279,9.003890038,2.760959864
15273,7.902202129,3.921575308,8.664297104,2.7879107
15274,8.130540848,4.000575542,8.963123322,2.906806231
15275,7.801964283,3.959414482,8.995677948,2.950067997
15276,8.008135796,4.085427761,8.932163239,2.787676096
15277,7.639971256,3.878274918,8.66970253,2.800145388
15278,7.980427742,3.947924852,8.818347931,2.865828276
15279,7.890758038,4.010112762,8.866770744,2.898639441
15280,7.854692936,4.134120464,8.967033386,2.819669485
15281,7.557106018,4.053450584,8.951021194,2.799726009
15282,7.991665363,3.952751637,8.804341316,2.841057539
15283,7.742455006,4.080428123,8.991277695,2.811630726
15284,7.797116756,4.03103447,8.964485168,2.793684244
15285,7.981389523,4.040833473,8.920976639,2.82544446
15286,7.992311001,3.918626785,8.932170868,2.872275829
15287,7.897405148,4.073717594,8.920122147,2.775818825
15288,8.217466354,3.878307104,8.545991898,2.764970303
15289,7.825688839,3.956587315,9.003498077,2.937225819
15290,7.93054533,3.909038782,8.793439865,2.919415951
15291,8.049812317,4.011781693,8.960329056,2.944288492
15292,7.943318844,4.047309399,9.076942444,2.968685865
15293,8.031485558,3.947775126,8.860801697,2.935400724
15294,7.863224506,3.86838913,9.011062622,2.802966356
15295,8.015323639,3.944894075,8.821029663,2.863788366
15296,7.925028324,3.923076868,8.784380913,2.938479662
15297,8.282501221,3.995074034,8.865217209,2.790022135
15298,8.041950226,4.225286007,9.085037231,2.873933077
15299,8.027882576,3.935893297,9.033037186,2.873472214
15300,7.928934574,4.034562111,8.73785305,2.791782141
15301,8.10714817,4.104689121,9.103778839,2.800294638
15302,7.749937534,3.879706621,8.633144379,2.866496086
15303,7.83114481,3.982397079,8.872026443,2.965206385
15304,7.245997429,3.859568834,8.86430645,2.765163422
15305,8.112246513,4.1401577,8.872648239,2.845639944
15306,7.541295052,4.01202774,8.646578789,2.828153849
15307,7.567019463,4.219296932,8.894704819,2.780205011
15308,8.663890839,3.885945082,8.861129761,2.949829817
15309,8.403755188,4.127520561,9.212342262,2.937710047
15310,7.884729862,4.036458492,8.886961937,2.990247965
15311,7.790965557,3.992305279,8.84155941,2.765728712
15312,7.425183773,3.854019165,8.565681458,2.787375212
15313,7.556632519,3.943084478,8.718910217,2.834066153
15314,7.966740131,4.037390232,8.954177856,3.015040398
15315,7.851563931,4.006119251,8.866926193,2.875854015
15316,8.028320313,3.915958166,9.553183556,3.078559637
15317,8.333138466,4.082530975,9.072332382,3.008830786
15318,7.799834728,3.875903368,8.617235184,2.903321505
15319,8.071203232,4.053278923,9.371398926,2.911951303
15320,7.752467155,3.931085348,8.789224625,2.774400949
15321,7.983113766,3.960226297,8.801597595,2.808964014
15322,8.201696396,4.001470089,8.964132309,2.868144035
15323,7.731563568,4.009260654,8.992963791,2.902629852
15324,7.633924007,3.961505651,8.803157806,2.680622339
15325,8.300351143,4.014246941,9.037032127,2.867821455
15326,7.632021427,3.927681208,8.565956116,2.76919055
15327,8.187139511,4.044239521,9.138277054,2.912477255
15328,7.824896336,3.913115978,8.677736282,2.868093252
15329,7.82012558,4.199641705,8.959088326,2.937262774
15330,7.804927349,3.934478045,8.598330498,2.763864279
15331,7.7853508,3.995290518,8.833595276,2.765178442
15332,7.87721777,4.074556828,8.846607208,2.879555941
15333,7.660930157,4.174860001,9.157657623,2.859891653
15334,7.989518166,3.9613235,8.938012123,2.745910883
15335,8.074277878,4.087567806,8.990301132,2.894450903
15336,8.054381371,3.988620043,8.926141739,2.95385623
15337,7.796992779,3.947894812,8.647580147,2.794389963
15338,7.499807835,3.933986902,9.247764587,2.799539328
15339,7.621250629,3.908018351,8.664320946,2.830847502
15340,8.474861145,4.297327518,8.6220541,2.989835024
15341,7.680886745,3.923186779,8.972774506,2.9109447
15342,7.963159084,3.930214643,8.807509422,2.933862448
15343,7.889581203,3.910203457,8.649570465,2.782367945
15344,7.419043064,3.908628702,8.735567093,2.812165976
15345,7.865142345,3.959795713,9.04028511,2.970165253
15346,7.753512383,4.091728687,8.923030853,2.786897898
15347,7.836722851,3.866951227,8.683854103,2.870007038
15348,7.848744869,4.004083157,8.932275772,2.906387568
15349,7.748606205,3.972795248,8.863713264,2.875099897
15350,7.917514324,3.906510592,8.828172684,2.906967402
15351,8.569478035,4.09389019,8.38683033,3.119127512
15352,7.883651733,3.957505703,8.821315765,3.012892485
15353,7.775681019,3.956866741,9.08439064,2.951791048
15354,7.960368156,3.960363626,8.795462608,2.9462502
15355,8.164990425,4.014462948,9.206962585,2.875668287
15356,8.604618073,4.259531975,9.086263657,2.944715023
15357,7.954905033,4.029289722,8.933969498,2.819175482
15358,7.755644321,3.771099806,9.220821381,2.972123623
15359,7.418966293,3.912374258,9.083101273,2.790210009
15360,7.999987125,3.939053535,8.882781982,2.895529032
15361,7.627262115,3.95485878,8.80687809,2.679957151
15362,8.371109009,3.956134558,8.782981873,2.809658289
15363,7.930010796,3.948623896,8.769227982,2.941787958
15364,7.968594074,4.012334824,9.109584808,2.964192629
15365,7.848024368,4.034313202,9.048959732,2.872757673
15366,8.034706116,3.940303087,9.227350235,2.869118929
15367,7.598482609,4.037142277,8.826774597,2.839320898
15368,7.799152851,3.882678747,8.617736816,2.907128572
15369,7.778889179,4.112579823,8.961169243,2.806972265
15370,8.360455513,3.998979807,9.137560844,2.794518948
15371,8.080905914,3.976589441,8.967702866,2.821454287
15372,8.011367798,4.008372307,9.021744728,2.947654486
15373,8.08882618,3.962380171,9.054437637,2.861362696
15374,8.051514626,3.938541174,8.939918518,2.914485693
15375,7.999979019,4.073894978,8.96646595,3.037420511
15376,8.323987961,4.102185726,9.101740837,2.898139477
15377,7.789672375,3.917854548,8.659539223,2.771532297
15378,7.812560558,4.121694088,9.051620483,2.846547842
15379,7.713978767,3.909986734,8.520843506,2.740943432
15380,8.064353943,3.980702639,8.87538147,2.866842985
15381,7.91424036,4.041050911,9.241968155,2.890026093
15382,8.118982315,4.042438507,9.265990257,2.855560064
15383,7.644638538,3.962509871,8.897535324,2.862737417
15384,8.157362938,4.004630566,9.049805641,2.970150709
15385,7.971223354,3.877296209,8.687791824,2.943888426
15386,7.76073122,3.843440533,8.791479111,2.809694767
15387,7.802501202,3.896255732,9.02122879,2.851726294
15388,8.004185677,4.064383507,9.279982567,2.986112118
15389,7.709206104,3.985730171,9.121723175,2.852176905
15390,8.564800262,3.845956564,8.713727951,2.900659323
15391,8.058638573,3.924440861,9.049671173,2.882283926
15392,8.131551743,3.940428495,8.869971275,2.944703341
15393,7.778482914,3.990474463,8.832365036,2.762452841
15394,7.754768372,4.004556179,8.603944778,2.820909739
15395,7.562848568,4.012175083,8.852636337,2.725980043
15396,8.162688255,4.097803116,9.280880928,2.894524574
15397,7.839339733,3.961091042,8.698314667,2.896241903
15398,7.898227215,3.926233768,8.839435577,2.817839384
15399,7.970403671,4.018827438,9.021867752,2.965852499
15400,8.028770447,4.034539223,8.940540314,2.795156479
15401,7.993153572,4.079872131,8.995875359,3.026558161
15402,7.736390114,3.926094294,8.561164856,2.864178419
15403,7.974171162,3.935691118,8.79656601,2.880162001
15404,7.635416985,4.090764999,9.003575325,2.776657581
15405,8.254187584,4.051441193,9.123649597,3.001497984
15406,7.850679874,3.934151411,8.737462044,2.790873528
15407,7.667237759,4.044059753,8.944851875,2.776644945
15408,7.858698368,3.914016247,8.70068264,2.891321421
15409,7.869446278,4.121801853,8.941925049,2.815741777
15410,8.083948135,4.096597672,8.814133644,2.842641592
15411,7.764178276,3.993560314,8.966607094,2.912210226
15412,7.595489025,3.869831085,8.826610565,2.887754917
15413,7.676774502,3.996380329,8.733592033,2.772901535
15414,7.864630222,3.984449625,8.845308304,3.011743784
15415,7.956539154,4.242794514,9.106718063,2.836714029
15416,7.731863499,4.003854752,8.793348312,2.796816587
15417,7.672385693,4.044313431,8.92840004,2.791773081
15418,8.13673687,3.907014608,8.772357941,2.774370432
15419,7.907073021,4.124560356,9.007706642,2.811961889
15420,8.017344475,4.027068138,8.930057526,2.846772909
15421,7.716553688,3.906994104,9.034129143,2.821933508
15422,8.044119835,3.998137236,8.964382172,2.931449175
15423,7.686517239,3.835305452,8.504131317,2.760003328
15424,7.885599613,4.094229698,8.945145607,2.862423182
15425,7.867599964,4.202846527,9.047029495,2.826367378
15426,7.709159374,4.065740585,8.976753235,2.802691936
15427,7.833919048,4.058797359,8.899291992,2.821109295
15428,8.383730888,4.125994682,9.189079285,2.928631544
15429,8.069232941,4.011315823,8.872858047,2.900894165
15430,7.569059849,3.998398542,9.334482193,2.859707355
15431,7.924425602,3.914273262,9.550151825,2.931850672
15432,7.783291817,3.935780048,8.68584156,2.779692888
15433,8.244049072,4.094474316,9.129072189,2.985246658
15434,8.321102142,4.117656231,9.207452774,2.984293699
15435,8.126778603,4.129739285,9.17565918,2.820449114
15436,9.258393288,4.305754185,8.43543148,3.287476301
15437,7.583065033,3.85929656,8.772481918,2.834349394
15438,7.846592903,4.070444584,8.88424778,2.916807413
15439,7.952046394,3.976357222,8.917245865,2.840733051
15440,7.864598751,4.060327053,8.923913002,2.796629667
15441,8.145927429,4.006529331,8.983336449,2.815205574
15442,8.129230499,4.006346226,9.30350399,2.815017939
15443,8.107836723,4.168665409,9.244543076,2.972989321
15444,8.140914917,4.038532734,9.325469017,2.878091574
15445,8.007949829,4.017299652,9.374921799,3.024343252
15446,7.762060642,3.899416208,8.435790062,2.699515581
15447,7.768826008,3.854345798,8.749283791,2.804167032
15448,7.868452549,3.998510122,8.716012001,2.869747639
15449,7.871979713,3.974469423,8.955093384,2.990737677
15450,7.451199055,3.927272081,8.987938881,2.823361158
15451,8.09077549,3.98067975,9.123603821,2.891934633
15452,7.668579102,3.903898239,8.717630386,2.752825737
15453,7.838845253,4.064313889,8.868419647,2.835220098
15454,8.237390518,4.048091412,9.289045334,2.911552191
15455,7.878109455,3.949015856,8.804449081,3.006926775
15456,7.884547234,4.126662254,8.968976021,2.817370176
15457,7.856939316,3.945854425,8.846721649,3.013449907
15458,7.208719254,3.78678298,8.202685356,2.666299582
15459,7.761656761,4.04527998,8.987668991,2.880389929
15460,8.154434204,4.024813175,8.918186188,2.870068073
15461,7.994946003,4.042810917,9.002463341,3.029690027
15462,7.825089931,4.167890072,9.045030594,2.859547853
15463,7.970740318,4.104236126,8.937877655,2.793438673
15464,7.529182434,3.777329922,9.260544777,2.815847635
15465,8.193382263,4.052609444,8.976933479,3.012286663
15466,7.938859463,4.235870361,9.00837326,2.962146997
15467,7.867664814,3.981929541,8.829319954,2.997410059
15468,7.802281857,3.989886522,9.610495567,2.877218008
15469,8.610743523,3.965876579,8.720993042,2.824730635
15470,7.843704224,3.870338678,8.818582535,2.84169364
15471,7.687252522,3.90999198,8.915575027,2.920670271
15472,8.023939133,4.160405159,9.258749962,2.910905123
15473,7.811987877,3.889768362,8.616044998,2.823180437
15474,7.841827393,3.848150492,9.127283096,2.889907122
15475,7.578318596,4.063751221,9.587995529,2.876623392
15476,7.931722164,3.944338083,8.821886063,2.806432724
15477,8.314059258,4.079397678,9.106535912,3.007657766
15478,7.947754383,4.05107832,9.059042931,3.000604153
15479,8.218236923,4.102621078,8.965471268,2.867466211
15480,7.951982498,4.005262375,9.125400543,2.957319021
15481,7.205976486,3.837376833,8.707745552,2.723868608
15482,8.145103455,3.911978483,9.792243958,3.138834715
15483,8.095407486,3.975026846,8.927056313,2.926232576
15484,8.488265991,3.996114492,9.256163597,2.935205698
15485,8.028132439,3.936833143,9.038573265,2.868736267
15486,7.61564827,3.93452096,8.853308678,2.867533922
15487,8.138282776,4.198790073,9.231539726,2.99437499
15488,7.9562006,3.993600607,9.116721153,2.829375982
15489,7.614364147,3.829438925,8.439447403,2.805999994
15490,8.090889931,4.016639709,8.976335526,2.947285891
15491,8.080165863,4.020581722,8.976324081,2.944698334
15492,7.623229504,3.954573631,8.793831825,2.677915335
15493,8.178794861,3.967547894,8.880439758,2.856572628
15494,7.875586987,3.93361783,8.780513763,3.004874468
15495,7.943294525,3.918783903,8.765220642,2.854888201
15496,8.026919365,3.981224298,9.130833626,2.85129118
15497,7.645911694,3.948842287,8.736534119,2.730612516
15498,8.052433968,4.000505924,8.84165287,2.856041193
15499,8.063251495,3.912439585,9.172315598,2.866094351
15500,7.668344975,3.935697317,8.945056915,2.858336687
15501,8.272712708,4.073335648,9.082532883,2.910600424
15502,7.476205349,3.744895935,9.177370071,2.788638353
15503,8.057992935,4.01335907,8.920279503,2.96266675
15504,7.872539043,4.010486126,8.940086365,2.912747622
15505,7.475409031,3.817905426,9.276838303,2.829705954
15506,7.956865788,4.000741005,8.928072929,2.913151503
15507,7.976112366,4.211027145,9.079137802,2.870488882
15508,7.958404064,3.999027014,8.768414497,2.982482672
15509,7.869558334,4.073507786,8.969296455,2.944062948
15510,8.134971619,4.016979218,8.919378281,2.994537115
15511,7.698812962,3.883641958,9.04834938,2.800147772
15512,7.906904697,3.923046827,8.675227165,2.788736582
15513,7.928658009,3.993558168,8.861795425,2.884230375
15514,8.010309219,3.944226503,8.868774414,2.92718935
15515,7.536053181,3.766535521,9.14720726,2.803724289
15516,8.089776039,3.986351252,8.947505951,2.873109102
15517,7.617139339,4.022475719,8.918546677,2.783245325
15518,7.846048832,4.109868526,8.949730873,2.804993391
15519,7.377672195,3.768782616,8.533420563,2.637592316
15520,8.217822075,4.001505375,8.800876617,2.819837332
15521,7.983241558,4.125896931,9.171621323,2.94762969
15522,7.813037395,3.937944651,9.086177826,2.971584082
15523,8.144177437,3.919004917,9.031941414,2.882486105
15524,7.306530476,3.842324495,8.24014473,2.691515207
15525,8.557878494,3.860571861,8.950942039,2.972595215
15526,7.847430229,3.982904911,8.723276138,2.833300829
15527,8.017706871,3.95690608,9.062713623,2.828663588
15528,8.311253548,4.061987877,9.031805038,3.009880066
15529,7.55655241,3.874664068,8.380268097,2.757515192
15530,7.688436031,3.979425669,8.86907196,2.8290205
15531,8.169453621,4.033887863,9.006528854,2.963680983
15532,7.832214832,4.040912628,9.043558121,2.883331537
15533,7.952764988,3.942579985,8.91100502,2.856330633
15534,7.843864918,4.101418495,8.921051979,2.836662054
15535,7.481962681,3.925685167,9.274591446,2.797725439
15536,7.890278339,3.895585537,8.731786728,2.895938158
15537,7.694715977,3.906332254,9.050433159,2.825416803
15538,7.959644794,4.094848156,8.899354935,2.903028727
15539,7.967002392,3.910067558,9.116863251,2.822559357
15540,8.074494362,4.190437794,9.032476425,2.847908258
15541,8.118420601,4.046598434,9.100599289,2.89963007
15542,7.763602734,3.980787039,8.803094864,2.756435156
15543,8.178718567,4.026968956,8.994724274,2.9856565
15544,8.22111702,4.006336689,9.101724625,2.850003004
15545,7.916676521,3.874056816,8.829866409,2.837111235
15546,7.709935665,3.879275322,8.590481758,2.799235106
15547,7.735237598,4.12798214,8.992622375,2.842959166
15548,7.949357986,4.014931202,8.951288223,2.890108347
15549,7.721233368,3.877941608,8.54083252,2.860878706
15550,7.616280079,3.950645208,8.795764923,2.674482107
15551,8.089813232,3.999708176,8.87902832,2.907224894
15552,8.160527229,4.000231743,8.948728561,2.980383635
15553,7.930627346,3.954106092,8.835713387,3.014313459
15554,7.730603218,3.939413071,8.701842308,2.904211521
15555,7.757827282,4.03433466,8.979464531,2.911739588
15556,8.175503731,4.055218697,8.997818947,2.906364679
15557,7.877883434,3.916605473,8.748247147,2.931895971
15558,7.932314396,4.024283886,8.888016701,3.029369831
15559,7.822287083,3.876609087,8.860666275,2.829248428
15560,7.73167944,3.987907648,9.053358078,2.835537195
15561,8.563955307,4.087155342,9.204627991,2.820290327
15562,7.844106197,3.980844736,8.889660835,2.890650988
15563,7.715054035,3.962153196,8.907718658,2.826484919
15564,8.049171448,4.14605999,8.987539291,2.811844349
15565,8.109434128,3.898237705,8.998268127,2.857958555
15566,7.896829128,3.891946316,8.825585365,2.888468981
15567,7.939161301,3.974167585,8.852917671,2.994148731
15568,7.892418385,4.059561729,8.924899101,2.777243376
15569,7.766221046,4.049915791,9.108722687,2.862559557
15570,8.026357651,3.90668273,8.752002716,2.960867405
15571,8.068189621,3.933545589,8.981622696,2.890874147
15572,7.958606243,3.960943937,8.801501274,2.926855803
15573,7.774897099,3.98797822,8.824028015,2.760546923
15574,8.328360558,4.058545113,8.973434448,2.889510632
15575,7.767699242,3.929008245,8.63305378,2.840922594
15576,8.051738739,3.980780363,8.757839203,2.820255041
15577,8.180130959,3.989741802,9.087471962,2.879997015
15578,7.852167606,3.973491192,9.102326393,2.858504057
15579,7.905604839,3.976762056,8.948629379,2.818374872
15580,8.029882431,3.974232435,8.897681236,2.951091528
15581,8.136779785,3.929926634,8.904466629,2.938457727
15582,7.977914333,4.009626865,8.930419922,3.002357721
15583,7.555291176,3.90739274,8.767998695,2.843533754
15584,7.913834095,3.945862532,8.801706314,2.977225304
15585,7.995150089,4.14169836,8.942943573,2.92028904
15586,7.946309566,3.95821166,8.799478531,2.948393106
15587,7.75051403,3.901818037,8.696824074,2.88978529
15588,7.740942001,4.038474083,9.05632019,2.85846734
15589,7.595869541,3.942234993,8.778390884,2.671023607
15590,7.559576988,4.013437748,8.889904976,2.727273703
15591,8.086437225,4.117260456,8.871191978,2.864535093
15592,8.170023918,4.051935196,9.044132233,2.97313714
15593,8.144184113,4.076141357,8.997408867,2.930226088
15594,7.711372852,3.900415182,8.696224213,2.749284029
15595,7.939344883,4.099120617,8.788275719,2.810805559
15596,7.638446808,3.89939189,8.468901634,2.828554392
15597,7.705314636,4.054909706,8.888308525,2.852224827
15598,7.870335102,3.941205025,8.84940815,2.798727036
15599,7.857631207,3.97829318,8.978777885,2.945504427
15600,8.139655113,3.993091822,9.028857231,2.963333845
15601,7.855736256,3.888446569,8.85503006,2.845819235
15602,8.012742996,3.95519805,8.888820648,2.792928457
15603,7.741366863,3.91150403,8.775679588,2.742232084
15604,7.986621857,3.949049234,8.911851883,2.870419502
15605,8.074521065,4.061707973,9.010734558,2.882541656
15606,7.778239727,3.912032843,8.698377609,2.773107767
15607,7.832443714,3.928397655,8.759975433,3.000689745
15608,7.943770409,3.903552771,8.770563126,2.900195837
15609,7.303589821,3.856406927,8.930515289,2.787837029
15610,8.143652916,3.988811255,8.93262291,2.953418016
15611,7.845588207,4.104895592,8.958288193,2.805773497
15612,7.798578262,3.928791523,8.959356308,2.850312471
15613,8.147139549,3.99343133,8.801081657,2.821456671
15614,7.595820904,3.987164259,8.937246323,2.856358767
15615,7.876487255,4.01240921,8.903768539,2.916211128
15616,7.681987286,4.122106552,9.049535751,2.817447424
15617,7.727468014,3.910822153,8.575502396,2.858214855
15618,7.760303497,3.865243196,8.927353859,2.809942007
15619,8.107593536,3.910036802,8.98830986,2.876507044
15620,7.968560696,4.027208805,9.218969345,2.899496317
15621,7.706700802,4.170814514,9.155859947,2.843272924
15622,7.4648242,3.938123941,8.450641632,2.75389266
15623,7.93540287,4.117659569,9.014099121,2.956701994
15624,8.091653824,3.933541059,8.998783112,2.856372118
15625,7.830549717,4.068704605,9.080190659,2.906552076
15626,8.09336853,3.932050943,8.840855598,2.935566664
15627,7.975605965,3.96686101,8.80777359,2.807453871
15628,8.33266449,4.069833755,9.337473869,2.823280573
15629,7.507894516,3.960311651,9.144041061,2.86102128
15630,7.912733555,3.923715353,8.678827286,2.790488005
15631,8.419897079,4.054053783,9.213525772,2.951716185
15632,7.764110088,3.895559311,8.748962402,2.758101702
15633,7.916141987,4.046248436,8.944188118,2.92179513
15634,7.838032246,3.888186455,8.653333664,2.903997183
15635,7.822575569,3.986727476,8.940011978,2.928514242
15636,8.167311668,3.923530817,9.320421219,2.920684576
15637,7.59522295,3.93725872,8.760909081,2.667782068
15638,7.480839729,4.091557026,8.884523392,2.767104387
15639,7.885525227,4.052425861,9.129207611,2.891936064
15640,7.782718182,3.893804073,8.67332077,2.761770964
15641,8.140917778,4.003118515,8.977867126,2.938106298
15642,8.022252083,4.077688694,8.915964127,2.861264467
15643,7.810712337,3.94925189,9.253612518,2.816520214
15644,7.805037022,3.863399744,8.626322746,2.749191523
15645,7.789343357,4.014786243,8.787117004,2.799442053
15646,7.444941044,3.952361822,8.963799477,2.835325003
15647,7.922226429,3.982949018,8.844406128,2.88180232
15648,8.135614395,4.03801775,9.161010742,2.843001127
15649,7.88788414,3.87230587,8.883731842,2.758862019
15650,8.17525959,4.208257675,9.082963943,2.856338024
15651,7.810474873,4.00424099,8.866426468,2.77278018
15652,8.643066406,4.234260559,9.060750008,2.945099592
15653,8.126509666,3.948548555,8.730566025,2.818493366
15654,7.885910034,4.05043745,8.93598175,2.993735075
15655,7.893939495,3.993183613,8.906929016,2.99428916
15656,7.888734341,3.932504892,8.772084236,2.968351841
15657,9.562075615,4.34017992,8.375247002,3.283190489
15658,7.89370966,4.110660553,9.211157799,2.954648972
15659,7.403995037,3.82894063,8.393784523,2.728652954
15660,8.451731682,4.137147427,8.439842224,2.903891802
15661,7.883545399,3.877557039,8.955864906,2.757120371
15662,8.184856415,3.964693785,8.984634399,2.884468794
15663,7.819194317,3.889726877,8.635206223,2.870507956
15664,7.995046616,4.068301678,8.962456703,3.035569191
15665,7.792647839,4.079900265,8.933268547,2.785103083
15666,7.994103909,3.953715563,8.810299873,2.950259924
15667,8.30169487,4.135939598,9.065423012,2.928176403
15668,7.753800392,4.13006258,9.039842606,2.837457895
15669,7.466588497,3.829195261,8.985451698,2.772915125
15670,7.952188492,4.139155865,8.977986336,2.823735952
15671,7.447591305,3.913504124,8.774700165,2.823215723
15672,7.97555685,4.208263874,9.076625824,2.869247198
15673,7.777427197,3.98701787,8.819708824,2.763103724
15674,7.99434185,3.912069559,8.865695953,2.859371424
15675,8.141069412,3.956249714,8.875617981,2.95894742
15676,7.980170727,4.038953304,8.988367081,2.969400167
15677,7.602602482,3.898794651,8.610668182,2.740647554
15678,7.888872623,3.91993165,8.7722435,2.909224272
15679,7.681790829,3.835544348,8.622241974,2.794301748
15680,7.855429173,4.101754189,8.935599327,2.803457975
15681,7.868564129,3.892978907,9.259490967,2.910366058
15682,8.25125885,4.039928436,9.015193939,2.982221842
15683,7.952987194,3.934672594,8.937981606,2.856846094
15684,7.500420094,3.928782701,8.790630341,2.744910955
15685,7.399551392,3.827280283,9.179989815,2.818235636
15686,8.244997025,4.055659294,9.079050064,2.998872519
15687,7.909304142,4.012787342,9.218510628,2.884330988
15688,7.916511059,3.996370554,8.889291763,3.02925992
15689,7.551926136,3.892893553,8.547667503,2.754011393
15690,7.956644535,3.9645226,8.805510521,2.941302061
15691,7.499826908,3.942240477,9.244367599,2.817029715
15692,8.043907166,3.982388735,9.054878235,2.881947756
15693,8.030090332,3.988932848,9.032934189,2.906163931
15694,7.87206459,3.979084492,8.824521065,3.021545649
15695,8.056562424,4.219975471,9.136122704,2.896489143
15696,8.233459473,4.052142143,9.547241211,2.910062075
15697,8.012316704,4.124920368,8.874069214,2.852961779
15698,7.691133976,3.96918726,8.767749786,2.873824835
15699,8.080230713,3.997831583,9.10246563,2.885482073
15700,7.901577473,3.943179369,8.675738335,2.790420532
15701,7.78315115,3.870653629,9.150056839,2.834437132
15702,7.922039509,4.094025135,8.783517838,2.815257311
15703,8.453995705,4.064736843,9.577494621,3.044997454
