id,hhb,hbo2,ca,na
16064,7.939985752,4.154095173,9.562103271,3.180470467
16065,8.275163651,4.288187981,9.881514549,3.153400421
16066,8.147212982,4.29991293,9.808649063,3.347466946
16067,7.929559231,4.033568382,9.217180252,3.166717052
16068,8.099039078,4.166189194,9.477160454,3.206264973
16069,7.59824276,4.03856039,8.891421318,3.163774967
16070,7.887521744,4.112521648,9.523970604,3.125337601
16071,8.04419136,4.199698925,10.26808071,3.092652798
16072,7.350729465,4.012773037,9.991337776,3.103849411
16073,7.872561455,4.126457691,9.489693642,3.212418079
16074,8.161792755,4.275873661,9.505138397,3.19175005
16075,7.847867489,4.362791061,9.615027428,3.030826569
16076,7.358437061,4.102760315,9.959282875,3.073048592
16077,7.833793163,4.185037136,9.717268944,3.180054188
16078,7.825745106,4.18183279,9.819464684,3.117929935
16079,7.903717995,4.158289909,9.412017822,3.132433414
16080,8.152820587,4.015376091,9.332429886,3.152314663
16081,8.140861511,4.185138226,9.474738121,3.393792629
16082,8.18450737,4.227374077,9.547610283,3.206087112
16083,7.4576087,4.190924644,10.41097069,2.955892086
16084,8.129133224,4.20108366,9.573361397,3.241897106
16085,7.82126379,4.138888836,9.540671349,3.160922527
16086,8.364088058,4.230824471,9.882803917,3.184819698
16087,7.438293934,3.84036994,9.304865837,3.082030773
16088,8.036207199,4.286817551,10.28106022,3.191359997
16089,7.976018429,4.387487411,9.950634956,3.316669464
16090,8.850818634,4.40063715,8.975987434,2.907877922
16091,8.193281174,4.092849255,9.157320976,3.208938122
16092,7.791535854,4.251608372,9.424013138,3.170236588
16093,8.330322266,4.170605183,9.364779472,3.340492249
16094,8.293550491,4.144913197,9.239643097,3.296767235
16095,8.527715683,4.047433376,9.666567802,3.086904526
16096,7.94039917,4.305486679,9.753990173,3.208892345
16097,7.746136189,4.155308247,9.528922081,3.241289139
16098,7.939257145,4.179350853,9.50605011,3.339634418
16099,7.796592712,4.142812729,9.46261692,3.195920944
16100,7.667746067,4.48161602,9.521924973,3.201794624
16101,7.341005802,3.956260204,10.04851627,3.050069809
16102,9.115516663,4.509315491,9.568339348,3.146752357
16103,8.201309204,4.019086361,10.1507349,3.265967846
16104,8.080492973,4.243686676,9.773499489,3.260682106
16105,7.679989338,4.243741989,9.815619469,3.115991592
16106,8.348571777,4.086259842,9.31424427,3.218034267
16107,7.976263523,4.27117157,9.641719818,3.284673214
16108,7.799376011,4.112682819,9.483934402,3.211620331
16109,8.062189102,4.178145885,9.534747124,3.071571827
16110,8.271350861,4.198246002,10.27116585,3.179284573
16111,8.012638092,4.104232788,9.500653267,3.18792963
16112,8.455499649,4.204124928,9.563141823,3.29055357
16113,8.142532349,4.191831589,9.626271248,3.102840424
16114,8.120695114,4.243499279,9.822698593,3.23244524
16115,7.903088093,4.186275959,9.5151968,3.203553677
16116,7.860404015,4.072379589,9.703940392,3.291731834
16117,7.235630512,4.150689125,10.02085114,2.975614071
16118,8.217338562,4.062020779,9.021254539,3.226540565
16119,7.808067322,4.076772213,9.509955406,3.105044842
16120,7.905634403,4.009403229,9.339298248,3.189652443
16121,8.1434021,4.132977009,9.715455055,3.057919025
16122,7.863544941,4.172429562,9.468854904,3.252322197
16123,7.88743639,4.147689342,9.483338356,3.209502697
16124,7.429460049,4.252110481,9.111434937,3.21445179
16125,7.886180401,4.122042179,9.554409981,3.230212688
16126,8.054569244,4.305402756,9.87178421,3.353633404
16127,7.771443367,4.173827171,9.607560158,3.141819
16128,8.259214401,4.28448534,9.267350197,3.139735222
16129,7.935698986,4.167421341,9.559300423,3.185073853
16130,7.871944904,4.206793308,9.515277863,3.22350359
16131,8.236948013,4.129712582,9.254511833,3.282633305
16132,8.384988785,4.324446201,9.75061512,3.399087429
16133,8.382255554,4.200232029,9.63273716,3.176763535
16134,7.634195805,4.129964828,9.412902832,3.216198921
16135,7.854415417,4.091063499,9.497668266,3.104382515
16136,7.749316692,4.015086651,9.377383232,3.022905827
16137,7.99838686,4.174458027,9.532126427,3.131105423
16138,8.136675835,4.229934216,9.524749756,3.240940571
16139,8.003744125,4.117931366,9.592644691,3.061748505
16140,8.243535995,4.029461384,8.86058712,3.318045139
16141,8.071079254,4.266581059,9.712738037,3.142359734
16142,7.711154461,4.185801983,9.282633781,3.175891399
16143,7.820887089,4.252829075,9.412615776,3.235971451
16144,7.889404297,4.086102009,8.978883743,3.090315342
16145,8.409009933,4.279547215,9.534092903,3.145766258
16146,8.221370697,4.205880165,9.343915939,3.118148327
16147,7.986061573,4.134922504,9.319125175,3.063798428
16148,8.068311691,4.220712185,9.105831146,3.049242496
16149,8.495113373,4.138375759,8.714542389,3.226438046
16150,7.658643246,4.167333603,9.68039608,3.353618622
16151,7.897738934,4.112217903,9.637799263,3.130498886
16152,8.221172333,3.957865953,8.756524086,3.320920467
16153,8.129358292,4.235779285,9.85415554,3.21733284
16154,7.841902256,4.025301456,9.446662903,3.023003578
16155,8.000221252,4.191300869,9.543618202,3.362623215
16156,8.181715012,4.047838688,9.40967083,3.090338707
16157,7.953151703,4.180993557,9.468160629,3.159106255
16158,8.434850693,4.081523895,9.423010826,3.122282028
16159,7.262116909,3.923444748,10.08503819,3.041136742
16160,8.03689003,4.167510509,9.476658821,3.29126358
16161,8.48210144,4.27319479,8.968827248,3.158174038
16162,8.165138245,4.203215599,9.467235565,3.235046387
16163,7.492058277,4.068004608,8.541525841,2.89967823
16164,7.81737566,3.999521971,9.501666069,3.048404217
16165,7.700067997,4.121092319,8.763329506,2.950451374
16166,8.129859924,4.275535583,9.737255096,3.318216324
16167,7.908421993,4.102763176,9.473316193,3.197943211
16168,8.232509613,4.238922119,9.403326988,3.146508694
16169,8.022354126,4.187116623,9.721678734,3.225777149
16170,8.283004761,4.205739021,9.408166885,3.327010632
16171,8.15530777,4.176624775,9.396382332,3.319649696
16172,8.024198532,4.052991867,9.142489433,3.166701317
16173,8.056171417,4.247657776,9.655957222,3.299224854
16174,7.672317982,4.127172947,9.266253471,3.17828989
16175,8.136758804,4.192720413,9.386953354,3.223643303
16176,7.960431099,4.203615189,9.610739708,3.351925373
16177,8.218393326,4.150065422,9.326068878,3.261701584
16178,8.011651993,4.37396574,9.669718742,3.24661684
16179,7.944957733,4.082863331,9.775509834,3.063238144
16180,8.129358292,3.925928831,8.750775337,3.314531803
16181,7.895581722,4.161514759,9.466347694,3.166924953
16182,7.718322277,4.092767239,9.272248268,3.14006424
16183,8.176546097,4.103544712,9.230418205,3.254184246
16184,7.807610035,4.2473526,9.867676735,3.349218845
16185,8.080637932,4.172154903,9.539805412,3.253102779
16186,7.907841206,4.155641556,9.530610085,3.201769352
16187,8.454591751,4.254661083,9.072640419,3.177476883
16188,8.263244629,4.171979904,9.664181709,3.125524521
16189,7.6477561,3.803562403,9.03467083,3.315643787
16190,8.09854126,4.042993069,9.430571556,3.137456417
16191,8.087915421,4.277637005,9.387125969,3.160831451
16192,7.591226101,3.920264959,9.248158455,2.985717297
16193,8.358446121,4.289721966,9.245041847,3.185624599
16194,8.131967545,4.145438194,9.354228973,3.277616978
16195,8.274148941,4.193424225,9.485327721,3.166356087
16196,7.801734447,4.302604675,9.810900688,3.288594723
16197,7.823255539,4.123850346,9.479941368,3.15619421
16198,7.800860882,4.21874094,9.222809792,3.195318699
16199,7.890131474,4.182956696,9.543887138,3.207559109
16200,7.778429508,4.166769981,8.976914406,3.055701733
16201,8.2936306,4.200139999,9.48630619,3.290035725
16202,8.162099838,4.003274441,9.331681252,3.174495697
16203,8.017744064,4.196812153,9.617293358,3.265075684
16204,7.90635252,4.174969673,9.349900246,3.167448997
16205,8.072509766,4.264126778,9.70181942,3.140667915
16206,8.012337685,4.274549961,10.19988155,3.181373596
16207,8.073562622,4.131839752,9.320971489,3.1434865
16208,8.314754486,4.06613636,9.112902641,3.248784065
16209,8.210259438,4.267353535,9.682370186,3.191287041
16210,8.01842308,4.16779232,9.571071625,3.175717831
16211,8.317459106,4.211515427,9.535559654,3.179505825
16212,7.93712759,4.179655075,9.600071907,3.272155762
16213,7.466310024,4.281220913,9.376736641,3.512680531
16214,8.539396286,4.119194984,9.870904922,3.079053402
16215,8.011945724,3.872460127,8.623322487,3.298782349
16216,7.34125042,3.773285151,10.58990288,3.534272194
16217,8.151784897,4.099759102,9.318587303,3.16986084
16218,8.154500961,4.199726582,9.459869385,3.179522514
16219,8.011671066,4.310792923,9.647488594,3.30404377
16220,7.985788822,4.173453808,9.511034966,3.145669937
16221,8.089392662,4.193910599,9.402960777,3.233243465
16222,7.979678631,4.16973114,9.333786011,3.210387707
16223,7.692966938,4.485108376,9.538929939,3.217467308
16224,8.248796463,4.128866673,9.448634148,3.171315193
16225,7.826495171,4.193492413,9.805577278,3.169759274
16226,8.194885254,4.185975552,9.395766258,3.194378853
16227,8.195636749,4.203276634,9.548635483,3.206394672
16228,8.345531464,4.192906857,9.387999535,3.327319145
16229,8.30556488,4.155123234,9.308833122,3.317973614
16230,7.248395443,3.943000078,9.931063652,3.066685677
16231,8.308744431,4.361707687,9.543839455,3.262989998
16232,7.836640835,4.360358238,9.602122307,3.029589176
16233,7.722116947,4.114155293,9.343511581,3.173866272
16234,7.820351124,4.110668182,9.486009598,3.194881439
16235,8.302177429,4.336777687,9.880150795,3.312264919
16236,8.311706543,4.214972019,9.534049034,3.180852413
16237,7.986915112,4.180722713,9.454564095,3.371535778
16238,7.712039471,3.842848063,9.916666031,3.240386963
16239,8.412904739,4.42721653,9.887436867,3.273610592
16240,8.208030701,4.025704384,9.437637329,3.087482929
16241,8.214799881,4.294617653,9.334483147,3.17206049
16242,7.930174351,3.835273504,10.10373402,3.183925629
16243,7.40849781,4.019005299,8.870425224,2.993052959
16244,7.845771313,3.846711636,9.932732582,3.277077198
16245,8.42432785,4.204888821,9.843608856,3.221385956
16246,8.002807617,4.073709011,9.564894676,3.175753593
16247,7.994952679,4.145531178,9.512543678,3.161579132
16248,7.915955067,4.136455536,9.461728096,3.097929001
16249,7.882420063,4.230012894,9.526087761,3.226287842
16250,8.25512886,4.212970257,9.454767227,3.304886818
16251,7.789068699,4.255944252,9.37462616,3.205439568
16252,7.612021923,4.221669674,9.324375153,3.103581905
16253,8.053865433,4.102905273,8.630980492,3.074509621
16254,7.322103024,4.224061012,9.670077324,3.351564884
16255,7.971846104,4.369688988,9.899926186,3.299377918
16256,8.189264297,4.177096367,9.798176765,3.169473648
16257,8.332197189,4.198777676,9.40100193,3.335251331
16258,8.264591217,4.168142796,9.3705616,3.270843983
16259,8.372619629,4.459819794,9.935945511,3.264146805
16260,8.051700592,4.16464901,9.770905495,3.169329643
16261,7.60746479,4.308715343,9.647089005,3.270875931
16262,8.613220215,4.318472862,9.206783295,3.041819572
16263,8.316921234,4.134125233,9.948616028,3.148168087
16264,9.439670563,4.283316612,9.8552742,3.218562126
16265,7.537522793,4.188451767,9.531882286,3.154700279
16266,7.98469305,4.172165394,9.33702755,3.214773655
16267,7.713147163,4.290449142,9.71731472,3.125244617
16268,7.980316639,4.118973732,9.262968063,3.152917862
16269,7.80978632,4.066302776,9.716048241,3.007083416
16270,7.749158382,4.004225731,9.402058601,3.031123638
16271,7.747728348,4.025057316,9.903719902,3.154208183
16272,7.486608028,4.242012024,9.719820023,3.03689909
16273,7.738139629,4.144040108,9.336119652,3.159019947
16274,7.96086216,4.311724663,9.57133007,3.274633884
16275,8.294685364,4.273005962,9.656897545,3.270030975
16276,7.980597973,4.140053272,9.56405735,3.25058651
16277,8.074953079,4.176845551,9.394729614,3.219549656
16278,7.975273609,4.326497078,9.546164513,3.201469898
16279,7.825505733,4.349184513,9.588778496,3.02287674
16280,7.867216587,4.178367615,9.476933479,3.193758011
16281,7.887805462,4.23084116,9.807143211,3.32098484
16282,8.339097977,3.959367514,9.747944832,3.224407673
16283,7.988575459,4.055000782,9.75694561,3.07883215
16284,8.308052063,4.206698418,9.526011467,3.173444748
16285,7.819645882,4.349414825,9.582856178,3.022209167
16286,7.899545193,4.169444561,9.590889931,3.229035378
16287,7.948533535,4.321973801,9.544280052,3.20131588
16288,7.316197872,3.902561903,9.696572304,3.141330719
16289,7.535618305,4.394196987,9.118664742,3.349829674
16290,8.266210556,4.201915741,9.382962227,3.316938877
16291,7.713653088,3.875454664,9.501198769,3.094410419
16292,7.808010578,4.257539749,9.533782005,3.249297142
16293,7.855185509,4.096544743,9.429106712,3.062208176
16294,8.933641434,4.454047203,9.457339287,3.114744186
16295,8.029754639,4.021798611,9.253488541,3.125835896
16296,8.081829071,4.070139885,9.688706398,3.026558399
16297,8.288656235,4.284227371,9.709393501,3.276004791
16298,8.206445694,4.158551216,9.788636208,3.046548843
16299,7.858443737,4.356287956,9.820101738,3.246230602
16300,7.806355,4.292574883,9.71634388,3.19756937
16301,7.54784441,4.181445122,9.158673286,3.178738117
16302,7.617755413,4.139131069,9.704768181,3.097085953
16303,7.927773952,4.258931637,9.795349121,3.323753357
16304,7.583773613,4.187885284,9.390784264,3.147295475
16305,8.072090149,4.184212685,9.464528084,3.288767815
16306,9.466690063,4.158597946,9.370627403,3.235458851
16307,8.293697357,4.204323769,9.515004158,3.171091557
16308,7.92347765,4.180953979,9.491420746,3.341616631
16309,8.251031876,4.162239552,9.359309196,3.268492222
16310,8.154209137,4.192173481,9.388363838,3.21733427
16311,8.087207794,4.176900864,9.412344933,3.213053226
16312,7.7538414,4.272512913,9.625912666,3.243003845
16313,7.725001812,3.839897633,9.406161308,3.150986195
16314,7.729902744,4.155456066,9.431137085,3.20768404
16315,7.640838146,4.14229393,9.241662025,3.178520203
16316,7.894891739,4.176008224,9.52905941,3.224153519
16317,7.9717803,4.115370274,9.478393555,3.293979645
16318,8.207809448,4.143294334,9.087353706,3.157689571
16319,7.988402843,4.21041441,9.682457924,3.269395828
16320,7.964961052,4.37877512,9.938474655,3.304319382
16321,7.542788982,3.927745104,9.292117119,2.897226334
16322,8.327865601,4.193498135,9.063124657,3.279720783
16323,7.77072382,4.313984394,9.744555473,3.221033096
16324,8.012077332,4.174411297,9.558511734,3.132268429
16325,8.206377029,4.069999695,9.026972771,3.229540348
16326,8.215729713,4.208043575,9.766262054,3.104084969
16327,7.939913273,4.319006443,9.98111248,3.37794733
16328,8.491727829,4.322315693,9.566426277,3.272509098
16329,7.660689831,4.079930305,9.21035862,3.121749401
16330,7.975254536,4.195673943,9.560706139,3.176341057
16331,7.561644077,4.166335106,9.287033081,3.18486166
16332,7.524315357,4.157721996,9.395776749,3.140638351
16333,8.080911636,3.94961834,8.82529068,3.307091713
16334,7.626490593,4.273736954,9.348166466,3.116352081
16335,7.959382057,4.322854519,9.782546043,3.264153004
16336,7.505795002,4.249269485,9.632673264,3.235173225
16337,7.922599316,4.285697937,9.650216103,3.226549149
16338,7.650073051,4.388417244,8.99648571,3.311950207
16339,8.307182312,4.131682873,9.327198982,3.285438061
16340,8.167325974,4.299591064,9.446246147,3.201159477
16341,8.241872787,4.18019104,9.64972496,3.102045059
16342,8.451936722,4.143959999,8.806921959,3.223764896
16343,7.815966129,4.069795609,9.285675049,3.037509918
16344,7.632585526,4.233314991,9.30401516,3.235236645
16345,8.376430511,4.34155035,9.407827377,3.250721931
16346,8.148927689,4.254995823,9.567915916,3.265995502
16347,8.020227432,4.379007816,9.67838192,3.264849186
16348,7.540456295,4.128898621,9.780111313,3.044116497
16349,8.017132759,4.161931038,9.481478691,3.28198719
16350,8.499856949,4.207381725,9.85009861,3.146343231
16351,7.948724747,4.192210674,9.60160923,3.161781311
16352,8.200532913,4.123394489,9.089688301,3.305295944
16353,8.201410294,4.205093384,9.407845497,3.279055119
16354,8.623235703,4.165670872,9.590787888,3.277338982
16355,8.180646896,4.18365097,9.339599609,3.071804047
16356,7.735813618,4.136981487,9.434456825,3.207978249
16357,8.647323608,4.321979046,9.065401077,3.017972469
16358,7.641149998,4.261446476,9.729184151,3.278959274
16359,8.470617294,4.142373562,7.590745449,3.250477791
16360,8.326833725,4.16936779,10.18014336,3.182547569
16361,7.738780499,4.285536289,9.53548336,3.210828304
16362,8.053688049,4.18765831,9.647994041,3.254149914
16363,7.938880444,4.167974949,9.741368294,3.138560295
16364,7.921692371,4.26243782,9.559679985,3.229357243
16365,8.331464767,4.209218979,9.459233284,3.30885458
16366,8.290107727,4.203070164,9.50697422,3.169447899
16367,7.879550457,4.227509022,9.549581528,3.235584736
16368,8.198612213,4.400194168,9.660919189,3.236488819
16369,8.156220436,4.170136452,9.401444435,3.0817976
16370,7.907568455,4.130775452,9.553472519,3.118150234
16371,7.910993099,4.167090893,9.343123436,3.174092293
16372,7.923856258,4.203426361,9.38223362,3.211582661
16373,7.449233532,4.224188328,9.088029861,3.241864681
16374,7.871285915,4.279289246,9.598595619,3.235630035
16375,8.266517639,4.170652866,9.376338005,3.273235321
16376,8.004594803,4.125671864,9.506072044,3.270947456
16377,8.4185009,4.175639153,9.479336739,3.302308559
16378,7.852791309,4.318470001,10.05858326,3.216763973
16379,8.371675491,4.340981483,9.861934662,3.318170547
16380,8.240190506,4.184278011,9.457896233,3.114490986
16381,8.188415527,4.152332306,9.094279289,3.085216045
16382,7.993625164,4.160158157,9.05375576,3.230354786
16383,7.690425873,4.219742775,9.244791985,3.153609753
16384,8.342746735,4.202349186,9.919175148,3.136779308
16385,7.848417759,4.357617855,9.907410622,3.313625813
16386,7.813027382,4.035423756,9.316475868,3.018531799
16387,7.850594997,4.097548485,9.430268288,3.190856934
16388,7.934778214,4.116104603,9.229887962,3.226394176
16389,8.261205673,4.168235779,9.371603966,3.271899223
16390,7.913535595,4.139775753,9.344054222,3.076048374
16391,7.819308758,4.222463131,9.525266647,3.176870823
16392,7.799471855,4.263336658,9.477910042,3.194344997
16393,7.844742298,4.13969326,9.566140175,3.238782406
16394,8.379293442,4.36900425,9.445631027,3.172363281
16395,7.936032772,4.195307255,9.471791267,3.249912262
16396,8.139860153,4.108888626,9.554940224,3.15553093
16397,7.821772099,4.346941471,9.58458519,3.021717548
16398,8.040922165,4.176178932,9.572371483,3.136454105
16399,7.812722206,3.911775589,8.991586685,3.065728664
16400,8.285251617,4.212459087,9.479117393,3.291825771
16401,7.852055073,4.371962547,9.627008438,3.036153316
16402,7.580909729,4.290924549,9.678902626,3.387073994
16403,8.348020554,4.294972897,9.680394173,3.291434288
16404,7.845570564,4.218111038,9.304368019,3.175572872
16405,8.09930706,4.199153423,9.534451485,3.144544125
16406,7.603851795,4.253666401,9.601433754,3.098964691
16407,8.003688812,4.230301857,9.201352119,3.100505352
16408,7.645388603,4.254241467,9.68883419,3.273776054
16409,8.132139206,4.293209076,9.793663979,3.351131439
16410,8.2182827,4.104742527,8.617913246,3.066316128
16411,8.122694016,3.938867331,8.784240723,3.30987978
16412,8.27614212,4.173366547,9.387620926,3.275874138
16413,8.151239395,4.219826221,9.54329586,3.197682381
16414,7.885169029,4.277012348,9.641674995,3.229558945
16415,8.101140976,4.184163094,9.453390121,3.183246136
16416,8.768667221,4.186681747,9.367119789,3.00070858
16417,7.846065044,4.320439339,9.882857323,3.223570824
16418,8.759344101,4.455620766,9.582665443,3.196819305
16419,7.574838638,4.119728088,9.178212166,3.161875248
16420,7.83716917,4.221980572,9.693745613,3.192626476
16421,7.823833942,4.27189064,9.43115139,3.247539997
16422,7.771808624,4.062810421,9.540869713,3.09541893
16423,8.020570755,4.265510082,9.702282906,3.279757023
16424,7.744026661,4.160962105,9.449902534,3.176783085
16425,8.301984787,4.205941677,9.518105507,3.173240185
16426,7.77417469,4.317259312,9.240990639,3.273278713
16427,7.956470013,4.163148403,9.628090858,3.210703373
16428,7.946352482,4.210167408,9.692696571,3.269185543
16429,8.009645462,4.171952248,9.444255829,3.273574352
16430,8.131552696,4.389117241,10.01674557,3.256111622
16431,8.347967148,4.128979683,9.388401031,3.277398586
16432,8.473333359,4.087971687,9.142670631,3.066723824
16433,7.70849514,3.860846996,9.245248795,3.033330917
16434,7.663043499,4.136048794,9.377850533,3.193713188
16435,8.274305344,3.895884275,10.1090126,3.227934361
16436,7.930423737,4.298613548,9.696228981,3.239879608
16437,7.896656513,4.212437153,9.70637989,3.153841972
16438,7.889845371,4.139350414,9.215806961,3.124846458
16439,8.138557434,4.306310654,9.395043373,3.145680904
16440,8.361581802,4.240620136,9.924876213,3.272593498
16441,8.375648499,4.244427204,9.035820961,3.135363579
16442,8.199192047,4.05211544,9.046265602,3.205531597
16443,7.894996166,4.187893391,9.518261909,3.211051464
16444,7.950870037,4.3073349,9.49742794,3.188298225
16445,7.827711582,4.338838577,9.410252571,3.292800426
16446,7.702579021,4.144816399,9.776287079,3.075166702
16447,8.182729721,4.245141506,9.559972763,3.260872364
16448,7.582580566,4.255323887,9.699356079,3.265349388
16449,8.327056885,4.002597332,9.247906685,3.167075157
16450,7.73423624,4.225658417,9.491636276,3.317677021
16451,8.442234039,4.252878666,10.16308403,3.241809845
16452,8.04620266,4.091175556,9.374648094,3.104230404
16453,7.921807766,4.152608395,9.407944679,3.248485565
16454,8.370929718,4.184577465,9.328129768,3.32316494
16455,7.555682182,4.240259647,9.553138733,3.214261532
16456,8.080665588,4.26411581,9.712132454,3.143532753
16457,7.579778194,4.169039726,9.278614044,3.203312874
16458,7.32593441,3.924980879,8.896817207,3.040812016
16459,8.35295105,4.31069088,9.736902237,3.344108582
16460,7.915710926,4.241896152,9.724839211,3.225209236
16461,7.848101139,4.303827286,9.103704453,3.16615057
16462,9.675109863,4.258942604,10.07593441,3.122458935
16463,7.841385365,4.364786148,9.608620644,3.031646729
16464,8.255195618,4.18013382,9.721839905,3.107280254
16465,8.158932686,4.361376286,9.593564034,3.206033707
16466,8.068012238,4.151843071,9.308745384,3.136322975
16467,8.537603378,4.024173737,10.10925579,2.974271297
16468,7.99305582,4.056789875,9.640978813,3.127829552
16469,8.070360184,4.256985664,9.701401711,3.138938427
16470,7.848878384,4.136137009,9.266859055,3.130387306
16471,8.007631302,4.119989395,9.48341465,3.069782257
16472,7.884560108,4.110350132,9.498722076,3.119928837
16473,7.963679314,4.152749062,9.64921093,3.213335514
16474,8.507167816,4.242697716,9.461817741,3.25590992
16475,7.880858898,4.12505722,9.574036598,3.236016273
16476,7.972972393,4.18487215,9.525659561,3.15826416
16477,8.156406403,4.121504784,9.179834366,3.246420383
16478,8.112686157,4.200510025,9.828093529,3.197215557
16479,7.523169994,4.179782867,9.807840347,3.175578117
16480,7.681819916,4.293444157,9.801169395,3.302779198
16481,8.585245132,4.21150589,9.850988388,3.226685047
16482,7.36641264,3.773026228,10.35563564,3.394351482
16483,8.173217773,4.249817371,9.708901405,3.151001453
16484,8.64802742,4.337979794,9.518244743,3.213363647
16485,8.338708878,4.1444664,9.352186203,3.299329281
16486,7.813142776,4.290982246,9.341399193,3.240856647
16487,8.174339294,4.185436726,9.530686378,3.160237789
16488,8.044582367,4.177631855,9.679783821,3.257229805
16489,7.919014454,4.254982948,9.91940403,3.220935822
16490,8.317167282,4.216189861,9.545866966,3.182310581
16491,8.281475067,4.284543991,9.815773964,3.148810863
16492,8.303985596,4.209174633,9.534140587,3.175559521
16493,7.85645628,4.163599014,9.557048798,3.178076744
16494,7.621415138,4.039691925,9.647362709,2.983667374
16495,7.987018108,4.195215702,9.607167244,3.278245926
16496,7.827884197,4.239770412,9.7528162,3.183183193
16497,7.64985323,4.226919174,9.79640007,3.102613926
16498,8.030471802,4.244756699,9.658362389,3.256033421
16499,8.409601212,4.131250381,9.601273537,3.250803947
16500,7.821101665,4.203976631,9.451951981,3.217205048
16501,7.700152397,4.110963821,9.134788513,3.102211952
16502,8.298254013,4.203748226,9.390608788,3.318770409
16503,7.412992954,4.262481213,9.001385689,3.269543171
16504,7.978293896,4.048177719,9.256031036,3.141588211
16505,9.452604294,4.298613071,9.827811241,2.836440563
16506,7.579613209,4.169870377,9.264590263,3.19539547
16507,7.508243084,4.269199371,9.286702156,3.062732697
16508,8.23888588,4.047429085,9.026551247,3.214931965
16509,8.284925461,4.1982131,9.498728752,3.16726923
16510,7.556807995,3.928239822,9.426667213,3.20833683
16511,7.858323574,4.200410843,9.212906837,3.110218525
16512,7.817356586,4.172456264,9.402180672,3.159024239
16513,7.968069077,4.146812439,9.413172722,3.233953953
16514,8.351062775,4.114469528,9.435168266,3.075361252
16515,8.279521942,4.23953867,9.556481361,3.218914032
16516,7.777701378,4.015048981,9.416741371,3.033448219
16517,7.749741077,4.206727028,9.345053673,3.126781464
16518,7.783580303,4.159990311,9.802650452,3.154065132
16519,8.117269516,4.31447506,8.870739937,3.113840103
16520,7.96857214,4.164132595,9.486683846,3.153657436
16521,7.812323093,4.17476368,9.205259323,3.153446674
16522,8.224567413,4.123558998,9.730394363,3.137881756
16523,7.578490734,4.240828514,9.526698112,3.204434395
16524,8.028003693,4.169936657,9.4481287,3.370193958
16525,7.355828762,4.196232319,9.167067528,3.008947372
16526,8.207433701,4.391254425,9.202256203,3.155234337
16527,8.012451172,4.224366188,9.58705616,3.334814072
16528,8.451601028,4.326153755,9.607926369,3.202116489
16529,8.117256165,4.19493103,9.40056324,3.224022865
16530,7.987366199,4.213550091,9.573168755,3.325790405
16531,8.156915665,4.237509251,9.645656586,3.166439056
16532,7.850139141,4.368373871,9.623932838,3.032896042
16533,7.811797619,4.139066696,9.715502739,3.065808296
16534,7.987208843,4.039332867,9.072384834,3.106658459
16535,8.047254562,4.198071003,9.416743279,3.170922756
16536,7.710995197,4.225401402,9.352570534,3.13439846
16537,7.70448637,3.94392705,9.521397591,3.059965611
16538,7.743523121,4.2361269,9.51204586,3.19998455
16539,7.730498791,4.09566021,9.395249367,3.13387394
16540,7.977564335,4.201522827,9.393473625,3.214384079
16541,8.242589951,3.999816656,9.247346878,3.165763378
16542,8.291862488,4.290283203,9.258477211,3.128470421
16543,8.046358109,4.113277435,9.36725235,3.366698742
16544,8.293518066,4.142636299,9.501489639,3.203672409
16545,8.48074913,4.163110733,8.71724987,3.175090313
16546,8.154006004,4.001621246,9.424376488,3.196091175
16547,7.806674957,4.250710964,9.456347466,3.187592983
16548,7.962416649,4.274101734,9.619112968,3.278188229
16549,8.165885925,3.907668829,9.759007454,3.269151688
16550,8.01861763,4.134549141,9.349728584,3.109818459
16551,7.8644557,4.174623966,9.464220047,3.156748295
16552,8.296937943,4.206177235,9.520468712,3.175552368
16553,7.886231422,4.102991581,9.351456642,3.291073799
16554,7.940639019,4.202825546,9.118853569,3.1030159
16555,8.016283035,4.180918217,9.457419395,3.291519165
16556,8.085012436,4.294528484,9.609972954,3.204295635
16557,7.446457863,4.195634842,9.088436127,3.217772007
16558,7.940106869,4.156391144,9.513411522,3.12662077
16559,7.76748991,4.212096214,9.435378075,3.183907032
16560,7.636225224,4.177899837,9.239869118,3.119265079
16561,7.801198483,4.176634312,9.674341202,3.279300213
16562,8.678749084,4.313501358,8.363718987,4.114590168
16563,7.544903278,4.273961067,9.276919365,3.067331314
16564,7.88043642,4.216526985,9.28356266,3.117592812
16565,7.822034359,4.171849251,9.684150696,3.204271793
16566,7.825298786,4.163943291,9.611346245,3.168747902
16567,7.999707222,4.081212521,9.394688606,3.081894398
16568,7.861773968,4.357527733,9.898670197,3.305233955
16569,7.962643147,4.238696098,9.64040947,3.261425495
16570,7.896814346,4.158786297,9.520939827,3.180005074
16571,8.054956436,4.319817066,9.704363823,3.311310768
16572,8.364917755,4.173770905,9.539829254,3.244095325
16573,7.711462498,4.091806889,9.247864723,3.133509159
16574,7.846485615,4.324648857,9.989116669,3.164500713
16575,7.867641449,4.374557018,9.63975811,3.041586399
16576,8.046714783,4.238149166,9.559445381,3.115590572
16577,8.559417725,4.417123795,9.683287621,3.23577261
16578,7.996949673,4.141757965,9.452620506,3.223568916
16579,8.116054535,4.225128651,9.569413185,3.043111324
16580,8.320072174,4.070381165,9.109320641,3.272542477
16581,7.402380466,4.021465302,8.804821014,2.988689423
